& CONDICOES INICIAIS DAS UNIDADES                
&
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
160  PAU FERRO I    1    0         0.00    280  0  0
160  PAU FERRO I    2    0         0.00    280  0  0
160  PAU FERRO I    3    0         0.00    280  0  0
160  PAU FERRO I    4    0         0.00    280  0  0
160  PAU FERRO I    5    0         0.00    280  0  0
160  PAU FERRO I    6    0         0.00    280  0  0
160  PAU FERRO I    7    0         0.00    280  0  0
161  POTIGUAR III   1    0         0.00      3  0  0
161  POTIGUAR III   2    0         0.00      3  0  0
161  POTIGUAR III   3    0         0.00      3  0  0
161  POTIGUAR III   4    0         0.00      3  0  0
161  POTIGUAR III   5    0         0.00      3  0  0
161  POTIGUAR III   6    0         0.00      3  0  0
163  P. PECEM II    1    1       365.00   1656  0  0
164  MURICY         1    0         0.00    129  0  0
164  MURICY         2    0         0.00  15936  0  0
164  MURICY         3    0         0.00    274  1  0
164  MURICY         4    0         0.00    346  1  0
164  MURICY         5    0         0.00    161  0  0
164  MURICY         6    1       108.00    106  0  0
164  MURICY         7    0         0.00  13700  0  0
164  MURICY         8    0         0.00  15936  0  0
166  CAMACARI PI    1    0         0.00    177  0  0
166  CAMACARI PI    2    0         0.00    161  0  0
166  CAMACARI PI    3    0         0.00    120  1  0
166  CAMACARI PI    4    1       125.00    106  0  0
167  P. PECEM I     1    1       360.14   1488  0  0
167  P. PECEM I     2    1       339.86    767  0  0
169  CISFRAMA       1    1         3.00   3336  0  0
170  SUAPE II       1    0         0.00    424  1  0
170  SUAPE II       2    0         0.00   2881  1  0
170  SUAPE II       3    0         0.00   1319  0  0
170  SUAPE II       4    0         0.00    439  0  0
170  SUAPE II       5    0         0.00    200  0  0
170  SUAPE II       6    0         0.00    158  0  0
170  SUAPE II       7    0         0.00   4752  1  0
170  SUAPE II       8    0         0.00   4752  1  0
170  SUAPE II       9    0         0.00    743  1  0
170  SUAPE II      10    0         0.00    720  1  0
170  SUAPE II      11    0         0.00   4703  1  0
170  SUAPE II      12    0         0.00    257  0  0
170  SUAPE II      13    0         0.00    127  0  0
170  SUAPE II      14    0         0.00     88  0  0
170  SUAPE II      15    1      336.405      9  0  0
170  SUAPE II      16    0         0.00     33  0  0
170  SUAPE II      17    0         0.00  16268  0  0
176  PORTO ITAQUI   1    0         0.00     80  1  0
182  PALMEIRAS GO   1    0         0.00   5862  1  0
182  PALMEIRAS GO   2    0         0.00   5910  0  0
194  T.NORTE 2      1    0         0.00  15936  0  0
194  T.NORTE 2      2    0         0.00  15936  0  0
194  T.NORTE 2      3    0         0.00   6342  1  0
194  T.NORTE 2      4    0         0.00   6342  0  0
201  APARECIDA      1    1        43.00    819  0  0
201  APARECIDA      2    1        43.00    223  1  0
201  APARECIDA      3    1        34.00    816  0  0
201  APARECIDA      4    1        25.00    103  0  0
203  C. ROCHA       1    0         0.00     63  1  0
203  C. ROCHA       2    1        17.08     24  0  0
203  C. ROCHA       3    1        17.08     24  0  0
203  C. ROCHA       4    1        17.08     24  0  0
203  C. ROCHA       5    1        17.08     24  0  0
204  JARAQUI        6    1        36.08    775  0  0
204  JARAQUI        7    1        26.92    775  0  0
205  MANAUARA       1    1        16.70   1350  0  0
205  MANAUARA       2    1        16.70    672  0  0
205  MANAUARA       3    1        16.70   1350  0  0
205  MANAUARA       4    1        14.90   1350  0  0
207  PONTA NEGRA    1    1        16.00  15874  0  0
207  PONTA NEGRA    2    1        16.00  15874  0  0
207  PONTA NEGRA    3    1        16.00  15874  0  0
207  PONTA NEGRA    4    1        16.00  15874  0  0
209  TAMBAQUI       5    0         0.00    934  0  0
209  TAMBAQUI       6    1        38.00    941  0  0
209  TAMBAQUI       7    1        25.00    941  0  0
211  BAIXADA FLU    1    0         0.00   1676  1  0
211  BAIXADA FLU    2    0         0.00   6960  0  0
211  BAIXADA FLU    3    1       530.00   1676  1  0
212  MARANHAO III   1    1       518.80    321  0  0
221  SYKUE I        1    0         0.00   5494  1  0
224  P. SERGIPE I   1    0         0.00  10200  0  0
224  P. SERGIPE I   2    0         0.00  10431  0  0
224  P. SERGIPE I   3    0         0.00  11904  0  0
224  P. SERGIPE I   4    0         0.00  10454  1  0
224  P. SERGIPE I   5    0         0.00  11904  0  0
224  P. SERGIPE I   6    0         0.00  10680  1  0
224  P. SERGIPE I   7    0         0.00  10644  0  0
229  ONCA PINTADA   1    1        50.00    432  0  0
230  PREDILECTA     1    1         5.00     48  0  0
334  W ARJONA       1    0         0.00    480  0  0
334  W ARJONA       2    0         0.00    480  0  0
334  W ARJONA       3    0         0.00    480  0  0
334  W ARJONA       4    0         0.00    480  0  0
334  W ARJONA       5    0         0.00    480  0  0
383  ATLANTICO      1    0         0.00   9623  0  0
383  ATLANTICO      2    0         0.00   9696  0  0
383  ATLANTICO      3    0         0.00     24  0  0
383  ATLANTICO      4    0         0.00   1345  1  0
383  ATLANTICO      5    1       200.00     24  0  0
383  ATLANTICO      6    0         0.00   8016  1  0
383  ATLANTICO      7    0         0.00     66  0  0
FIM
&
&
& LIMITES E CONDICOES OPERACIONAIS DAS UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
&
OPER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
&us    nome      un di hi m df hf m Gmin     Gmax       Custo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
&XX XXXXXXXXXXXX XX XX XX X XX XX X XXXXXXXXXXxxxxxxxxxxXXXXXXXXXX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
  1 ANGRA 1       1 24  0 0 F                                31.17
 13 ANGRA 2       1 24  0 0 F                                20.12
211 BAIXADA FL    1 24  0 0 F                               224.60
211 BAIXADA FL    2 24  0 0 F                               224.60
211 BAIXADA FL    3 24  0 0 F                               224.60
 97 CUBATAO       1 24  0 0 F                               350.13
 97 CUBATAO       2 24  0 0 F                               350.13
 97 CUBATAO       3 24  0 0 F                               350.13
 12 CUIABA CC     1 24  0 0 F                               701.88
 12 CUIABA CC     2 24  0 0 F                               701.88
 12 CUIABA CC     3 24  0 0 F                               701.88
153 DAIA          1 24  0 0 F                              1019.32
153 DAIA          2 24  0 0 F                              1019.32
153 DAIA          3 24  0 0 F                              1019.32
155 GOIANIA 2     1 24  0 0 F                              1066.14
155 GOIANIA 2     2 24  0 0 F                              1066.14
 63 IBIRITE       1 24  0 0 F                               650.77
 54 JUIZ DE FO    1 24  0 0 F                               283.74
 54 JUIZ DE FO    2 24  0 0 F                               283.74
 15 LUIZORMELO    1 24  0 0 F                               348.84
 15 LUIZORMELO    2 24  0 0 F                               348.84
 15 LUIZORMELO    3 24  0 0 F                               348.84
