& CONDICOES INICIAIS DAS UNIDADES                
& 
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0                         
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
212  MARANHAO III   1    0         0.00     14  0  0
221  SYKUE I        1    0         0.00   4990  1  0
224  P. SERGIPE I   1    0         0.00   9696  0  0
224  P. SERGIPE I   2    0         0.00   9927  0  0
224  P. SERGIPE I   3    0         0.00  11400  0  0
224  P. SERGIPE I   4    0         0.00   9950  1  0
224  P. SERGIPE I   5    0         0.00  11400  0  0
224  P. SERGIPE I   6    0         0.00  10176  1  0
224  P. SERGIPE I   7    0         0.00  10140  0  0
229  ONCA PINTADA   1    0         0.00    121  1  0
230  PREDILECTA     1    1         5.00    516  0  0
383  ATLANTICO      1    0         0.00   9119  0  0
383  ATLANTICO      2    0         0.00   9192  0  0
383  ATLANTICO      3    0         0.00   2496  0  0
383  ATLANTICO      4    0         0.00    841  1  0
383  ATLANTICO      5    0         0.00    794  0  0
383  ATLANTICO      6    0         0.00   7512  1  0
383  ATLANTICO      7    1       405.00    794  0  0
FIM
&
&
& LIMITES E CONDICOES OPERACIONAIS DAS UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
&
OPER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
&us    nome      un di hi m df hf m Gmin     Gmax       Custo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
&XX XXXXXXXXXXXX XX XX XX X XX XX X XXXXXXXXXXxxxxxxxxxxXXXXXXXXXX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
  1 ANGRA 1       1  3  0 0 F                                31.17
 13 ANGRA 2       1  3  0 0 F                                20.12
211 BAIXADA FL    1  3  0 0 F                               196.19
211 BAIXADA FL    2  3  0 0 F                               196.19
211 BAIXADA FL    3  3  0 0 F                               196.19
 97 CUBATAO       1  3  0 0 F                               350.13
 97 CUBATAO       2  3  0 0 F                               350.13
 97 CUBATAO       3  3  0 0 F                               350.13
 12 CUIABA CC     1  3  0 0 F                               701.88
 12 CUIABA CC     2  3  0 0 F                               701.88
 12 CUIABA CC     3  3  0 0 F                               701.88
153 DAIA          1  3  0 0 F                              1019.32
153 DAIA          2  3  0 0 F                              1019.32
153 DAIA          3  3  0 0 F                              1019.32
155 GOIANIA 2     1  3  0 0 F                              1066.14
155 GOIANIA 2     2  3  0 0 F                              1066.14
 63 IBIRITE       1  3  0 0 F                               573.90
 54 JUIZ DE FO    1  3  0 0 F                               283.74
 54 JUIZ DE FO    2  3  0 0 F                               283.74
 15 LUIZORMELO    1  3  0 0 F                               303.14
 15 LUIZORMELO    2  3  0 0 F                               303.14
 15 LUIZORMELO    3  3  0 0 F                               303.14
 15 LUIZORMELO    4  3  0 0 F                               303.14
110 NPIRATINGA    1  3  0 0 F                               548.04
110 NPIRATINGA    2  3  0 0 F                               548.04
110 NPIRATINGA    3  3  0 0 F                               548.04
110 NPIRATINGA    4  3  0 0 F                               548.04
110 NPIRATINGA    5  3  0 0 F                               548.04
110 NPIRATINGA    6  3  0 0 F                               548.04
110 NPIRATINGA    7  3  0 0 F                               548.04
110 NPIRATINGA    8  3  0 0 F                               548.04
110 NPIRATINGA    9  3  0 0 F                               548.04
110 NPIRATINGA   10  3  0 0 F                               548.04
110 NPIRATINGA   11  3  0 0 F                               548.04
110 NPIRATINGA   12  3  0 0 F                               548.04
110 NPIRATINGA   13  3  0 0 F                               548.04
110 NPIRATINGA   14  3  0 0 F                               548.04
110 NPIRATINGA   15  3  0 0 F                               548.04
229 O.PINTADA     1  3  0 0 F                               112.47
182 PALMEIR_GO    1  3  0 0 F                               762.95
182 PALMEIR_GO    2  3  0 0 F                               762.95
 50 PIRAT.12 O    1  3  0 0 F                               470.34
 50 PIRAT.12 O    2  3  0 0 F                               470.34
230 PREDILECTA    1  3  0 0 F                               158.95
  9 CAMPOS        1  3  0 0 F                               978.10
  9 CAMPOS        2  3  0 0 F                               978.10
 62 SEROPEDICA    1  3  0 0 F                               410.56
 62 SEROPEDICA    2  3  0 0 F                               410.56
 62 SEROPEDICA    3  3  0 0 F                               410.56
 62 SEROPEDICA    4  3  0 0 F                               410.56
 62 SEROPEDICA    5  3  0 0 F                               410.56
 62 SEROPEDICA    6  3  0 0 F                               410.56
 62 SEROPEDICA    7  3  0 0 F                               410.56
 62 SEROPEDICA    8  3  0 0 F                               410.56
  4 ST.CRUZ 34    3  3  0 0 F                               310.41
  4 ST.CRUZ 34    4  3  0 0 F                               310.41
 86 SANTA CRUZ   11  3  0 0 F                               199.25
 86 SANTA CRUZ   21  3  0 0 F                               199.25
146 UTE STA VI    1  3  0 0 F                               121.49
194 TNORTE 2      1  3  0 0 F                               910.86
194 TNORTE 2      2  3  0 0 F                               910.86
194 TNORTE 2      3  3  0 0 F                               910.86
194 TNORTE 2      4  3  0 0 F                               910.86
 90 T.MACAE       1  3  0 0 F                               738.49
 90 T.MACAE       2  3  0 0 F                               738.49
 90 T.MACAE       3  3  0 0 F                               738.49
 90 T.MACAE       4  3  0 0 F                               738.49
 90 T.MACAE       5  3  0 0 F                               738.49
 90 T.MACAE       6  3  0 0 F                               738.49
 90 T.MACAE       7  3  0 0 F                               738.49
 90 T.MACAE       8  3  0 0 F                               738.49
 90 T.MACAE       9  3  0 0 F                               738.49
 90 T.MACAE      10  3  0 0 F                               738.49
 90 T.MACAE      11  3  0 0 F                               738.49
 90 T.MACAE      12  3  0 0 F                               738.49
 90 T.MACAE      13  3  0 0 F                               738.49
 90 T.MACAE      14  3  0 0 F                               738.49
 90 T.MACAE      15  3  0 0 F                               738.49
 90 T.MACAE      16  3  0 0 F                               738.49
 90 T.MACAE      17  3  0 0 F                               738.49
 90 T.MACAE      18  3  0 0 F                               738.49
 90 T.MACAE      19  3  0 0 F                               738.49
 90 T.MACAE      20  3  0 0 F                               738.49
 47 TERMORIO      1  3  0 0 F                               329.49
 47 TERMORIO      2  3  0 0 F                               329.49
 47 TERMORIO      3  3  0 0 F                               329.49
 47 TERMORIO      4  3  0 0 F                               329.49
 47 TERMORIO      5  3  0 0 F                               329.49
 47 TERMORIO      6  3  0 0 F                               329.49
 47 TERMORIO      7  3  0 0 F                               329.49
 47 TERMORIO      8  3  0 0 F                               329.49
 47 TERMORIO      9  3  0 0 F                               329.49
 47 TERMORIO     10  3  0 0 F                               329.49
 47 TERMORIO     11  3  0 0 F                               329.49
 47 TERMORIO     12  3  0 0 F                               329.49
 47 TERMORIO     13  3  0 0 F                               329.49
 47 TERMORIO     14  3  0 0 F                               329.49
 47 TERMORIO     15  3  0 0 F                               329.49
 47 TERMORIO     16  3  0 0 F                               329.49
 47 TERMORIO     17  3  0 0 F                               329.49
 47 TERMORIO     18  3  0 0 F                               329.49
 47 TERMORIO     19  3  0 0 F                               329.49
 47 TERMORIO     20  3  0 0 F                               329.49
 47 TERMORIO     21  3  0 0 F                               329.49
 47 TERMORIO     22  3  0 0 F                               329.49
 47 TERMORIO     23  3  0 0 F                               329.49
 47 TERMORIO     24  3  0 0 F                               329.49
 47 TERMORIO     25  3  0 0 F                               329.49
 47 TERMORIO     26  3  0 0 F                               329.49
 47 TERMORIO     27  3  0 0 F                               329.49
 47 TERMORIO     28  3  0 0 F                               329.49
 47 TERMORIO     29  3  0 0 F                               329.49
 47 TERMORIO     30  3  0 0 F                               329.49
 47 TERMORIO     31  3  0 0 F                               329.49
 68 T.LAGOAS      1  3  0 0 F                               262.50
 68 T.LAGOAS      2  3  0 0 F                               262.50
 68 T.LAGOAS      3  3  0 0 F                               262.50
 68 T.LAGOAS      4  3  0 0 F                               262.50
 68 T.LAGOAS      5  3  0 0 F                               262.50
 68 T.LAGOAS      6  3  0 0 F                               262.50
