& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
&Ajuste da partida conforme SGIs 52.052-21 e 51.833-21
203  C. ROCHA       1    0        0.000     46  0  0  0         53.
203  C. ROCHA       2    0        0.000     61  0  0  0         53.
203  C. ROCHA       3    1       17.076    168  0  0  2         53.
203  C. ROCHA       4    1       17.076    443  0  0  2         53.
203  C. ROCHA       5    1       17.076    288  0  0  2         53.
204  JARAQUI        6    1       36.080   2119  0  0  2         63.
204  JARAQUI        7    1       26.920   2119  0  0  2         63.
205  MANAUARA       1    1       16.700   2694  0  0  2         65.
205  MANAUARA       2    1       16.700   2016  0  0  2         65.
205  MANAUARA       3    1       14.900   2694  0  0  2         65.
205  MANAUARA       4    1       16.700   1054  0  0  2         65.
207  PONTA NEGRA    1    1       16.000    602  0  0  2         64.
207  PONTA NEGRA    2    1       16.000    602  0  0  2         64.
207  PONTA NEGRA    3    1       16.000    602  0  0  2         64.
207  PONTA NEGRA    4    1       16.000    602  0  0  2         64.
209  TAMBAQUI       5    0        0.000   2278  0  0  0         63.
209  TAMBAQUI       6    1       38.000    609  1  0  2         63.
209  TAMBAQUI       7    1       25.000    609  1  0  2         63.
211  BAIXADA FLU    1    0        0.000   3020  1  0  0          0.
211  BAIXADA FLU    2    0        0.000   8304  0  0  0          0.
211  BAIXADA FLU    3    1      520.000   3020  0  0  1          0.
212  MARANHAO III   1    1      518.800   1665  0  0  1        519.
221  SYKUE I        1    0        0.000   6838  1  0  0          0.
224  P. SERGIPE I   1    0        0.000  11544  0  0  0          0.
224  P. SERGIPE I   2    1     1030.000    648  0  0  0          0.
224  P. SERGIPE I   3    0        0.000  13248  0  0  0          0.
224  P. SERGIPE I   4    0        0.000  11798  1  0  0          0.
224  P. SERGIPE I   5    0        0.000  13248  0  0  0          0.
224  P. SERGIPE I   6    0        0.000  12024  1  0  0          0.
224  P. SERGIPE I   7    0        0.000  11988  0  0  0          0.
229  ONCA PINTADA   1    1       50.000    281  0  0  1          7.
230  PREDILECTA     1    1        5.000    175  1  0  1          5.
334  W ARJONA       1    0        0.000    760  1  0  0          0.
334  W ARJONA       2    0        0.000    760  1  0  0          0.
334  W ARJONA       3    0        0.000   1824  0  0  0          0.
334  W ARJONA       4    0        0.000    760  1  0  0          0.
334  W ARJONA       5    0        0.000    688  1  0  0          0.
383  ATLANTICO      1    0        0.000  10967  0  0  0        360.
383  ATLANTICO      2    0        0.000  11040  0  0  0        360.
383  ATLANTICO      3    0        0.000   1368  0  0  0        360.
383  ATLANTICO      4    0        0.000   2689  1  0  0        360.
383  ATLANTICO      5    0        0.000   1344  0  0  0        360.
