& CONDICOES INICIAIS DAS UNIDADES                
&                                                
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
152  TERMOCABO      3    0         0.00   3503  1  0
153  DAIA           1    0         0.00  14084  0  0
153  DAIA           2    0         0.00  14084  0  0
153  DAIA           3    0         0.00  14084  0  0
155  GOIANIA II     1    0         0.00  14084  0  0
155  GOIANIA II     2    0         0.00  14084  0  0
156  CANDIOTA 3     1    1       325.00    984  0  0
159  TERMOMANAUS    1    0         0.00  11398  0  0
159  TERMOMANAUS    2    0         0.00  11398  0  0
159  TERMOMANAUS    3    0         0.00  11398  0  0
159  TERMOMANAUS    4    0         0.00  11398  0  0
159  TERMOMANAUS    5    0         0.00  11398  0  0
159  TERMOMANAUS    6    0         0.00  11398  0  0
159  TERMOMANAUS    7    0         0.00  11398  0  0
159  TERMOMANAUS    8    0         0.00  11398  0  0
159  TERMOMANAUS    9    0         0.00  11398  0  0
159  TERMOMANAUS   10    0         0.00  11398  0  0
159  TERMOMANAUS   11    0         0.00  11398  0  0
159  TERMOMANAUS   12    0         0.00  11398  0  0
160  PAU FERRO I    1    0         0.00  11398  0  0
160  PAU FERRO I    2    0         0.00  11398  0  0
160  PAU FERRO I    3    0         0.00  11398  0  0
160  PAU FERRO I    4    0         0.00  11398  0  0
160  PAU FERRO I    5    0         0.00  11398  0  0
160  PAU FERRO I    6    0         0.00  11398  0  0
160  PAU FERRO I    7    0         0.00  11398  0  0
161  POTIGUAR III   1    0         0.00  11398  0  0
161  POTIGUAR III   2    0         0.00  11398  0  0
161  POTIGUAR III   3    0         0.00  11398  0  0
161  POTIGUAR III   4    0         0.00  11398  0  0
