& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0                 
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
127  IGUATU         1    0        0.000  21140  0  0  0          0.
133  JUAZEIRO N     1    0        0.000  21140  0  0  0          0.
135  MARAMBAIA      1    0        0.000  21140  0  0  0          0.
138  NAZARIA        1    0        0.000  21140  0  0  0          0.
140  MAUA 3         1    0        0.000   2631  0  0  0        264.
140  MAUA 3         2    1      264.000   1080  0  0  2        264.
140  MAUA 3         3    0        0.000   1459  0  0  0        264.
144  PETROLINA      1    0        0.000   4832  1  0  0          0.
144  PETROLINA      2    0        0.000  20808  0  0  0          0.
144  PETROLINA      3    0        0.000   4295  0  0  0          0.
144  PETROLINA      4    0        0.000   4311  0  0  0          0.
144  PETROLINA      5    0        0.000  20808  0  0  0          0.
144  PETROLINA      6    0        0.000   5065  1  0  0          0.
144  PETROLINA      7    0        0.000   3834  1  0  0          0.
144  PETROLINA      8    0        0.000   3842  1  0  0          0.
146  STA VITORIA    1    0        0.000   1971  0  0  0          0.
147  PROSPERIDADE   1    0        0.000   2515  0  0  0          0.
147  PROSPERIDADE   2    0        0.000   2515  0  0  0          0.
147  PROSPERIDADE   3    0        0.000   2493  0  0  0          0.
149  SAO SEPE       1    0        0.000    559  0  0  0          0.
151  POTIGUAR       1    0        0.000   3845  0  0  0          0.
151  POTIGUAR       2    0        0.000   3845  0  0  0          0.
151  POTIGUAR       3    0        0.000   3845  0  0  0          0.
151  POTIGUAR       4    0        0.000   3845  0  0  0          0.
152  TERMOCABO      1    0        0.000   3888  0  0  0          0.
152  TERMOCABO      2    0        0.000   3839  0  0  0          0.
152  TERMOCABO      3    0        0.000   4896  0  0  0          0.
153  DAIA           1    0        0.000  21140  0  0  0          0.
153  DAIA           2    0        0.000  21140  0  0  0          0.
153  DAIA           3    0        0.000  21140  0  0  0          0.
155  GOIANIA II     1    0        0.000  21140  0  0  0          0.
155  GOIANIA II     2    0        0.000  21140  0  0  0          0.
&Ajuste na partida conforme declaração de inflexibilidade do agente
156  CANDIOTA 3     1    1      300.000      0  0  0  0          0.
159  TERMOMANAUS    1    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS    2    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS    3    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS    4    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS    5    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS    6    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS    7    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS    8    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS    9    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS   10    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS   11    0        0.000   3843  0  0  0          0.
159  TERMOMANAUS   12    0        0.000   3843  0  0  0          0.
160  PAU FERRO I    1    0        0.000   3843  0  0  0          0.
160  PAU FERRO I    2    0        0.000   3843  0  0  0          0.
160  PAU FERRO I    3    0        0.000   3843  0  0  0          0.
160  PAU FERRO I    4    0        0.000   3843  0  0  0          0.
160  PAU FERRO I    5    0        0.000   3843  0  0  0          0.
160  PAU FERRO I    6    0        0.000   3843  0  0  0          0.
160  PAU FERRO I    7    0        0.000   3843  0  0  0          0.
161  POTIGUAR III   1    0        0.000   3845  0  0  0          0.
161  POTIGUAR III   2    0        0.000   3845  0  0  0          0.
161  POTIGUAR III   3    0        0.000   3941  0  0  0          0.
161  POTIGUAR III   4    0        0.000   4349  0  0  0          0.
161  POTIGUAR III   5    0        0.000   3845  0  0  0          0.
161  POTIGUAR III   6    0        0.000   3845  0  0  0          0.
163  P. PECEM II    1    0        0.000   3332  1  0  0          0.
164  APOENA         1    0        0.000   4242  1  0  0          0.
164  APOENA         2    0        0.000   3775  0  0  0          0.
164  APOENA         3    0        0.000   3780  0  0  0          0.
164  APOENA         4    0        0.000   3975  0  0  0          0.
164  APOENA         5    0        0.000   3960  0  0  0          0.
164  APOENA         6    0        0.000   3723  1  0  0          0.
164  APOENA         7    0        0.000   3580  0  0  0          0.
164  APOENA         8    0        0.000  20808  0  0  0          0.
166  GUARANI        1    0        0.000   4303  0  0  0          0.
166  GUARANI        2    0        0.000   3967  0  0  0          0.
166  GUARANI        3    0        0.000   3578  0  0  0          0.
166  GUARANI        4    0        0.000   3721  0  0  0          0.
167  P. PECEM I     1    0        0.000   3330  0  0  0          0.
167  P. PECEM I     2    0        0.000   3330  1  0  0          0.
169  CISFRAMA       1    1        2.000   3816  0  0  2          2.
170  SUAPE II       1    0        0.000   3837  0  0  0          0.
170  SUAPE II       2    0        0.000   7753  1  0  0          0.
170  SUAPE II       3    0        0.000   4010  0  0  0          0.
170  SUAPE II       4    0        0.000   3721  1  0  0          0.
170  SUAPE II       5    0        0.000   5072  0  0  0          0.
170  SUAPE II       6    0        0.000   4074  0  0  0          0.
170  SUAPE II       7    0        0.000   4288  1  0  0          0.
170  SUAPE II       8    0        0.000   4217  0  0  0          0.
170  SUAPE II       9    0        0.000   4240  1  0  0          0.
170  SUAPE II      10    0        0.000   4009  0  0  0          0.
170  SUAPE II      11    0        0.000   3842  0  0  0          0.
170  SUAPE II      12    0        0.000   3997  1  0  0          0.
170  SUAPE II      13    0        0.000   3857  0  0  0          0.
170  SUAPE II      14    0        0.000   3849  0  0  0          0.
170  SUAPE II      15    0        0.000   3891  0  0  0          0.
170  SUAPE II      16    0        0.000   4060  0  0  0          0.
170  SUAPE II      17    0        0.000  21140  0  0  0          0.
176  PORTO ITAQUI   1    0        0.000   3332  1  0  0          0.
182  PALMEIRAS GO   1    0        0.000  10734  1  0  0          0.
182  PALMEIRAS GO   2    0        0.000  10782  0  0  0          0.
194  T.NORTE 2      1    0        0.000  20808  0  0  0          0.
194  T.NORTE 2      2    0        0.000  20808  0  0  0          0.
194  T.NORTE 2      3    0        0.000  11214  1  0  0          0.
194  T.NORTE 2      4    0        0.000  11214  0  0  0          0.
201  APARECIDA      1    1       35.000      2  1  0  2         75.
201  APARECIDA      2    0        0.000   1984  0  0  0         75.
201  APARECIDA      3    0        0.000      1  1  0  0         75.
201  APARECIDA      4    1       40.000      5  1  0  2         75.
203  C. ROCHA       1    1       17.076   1553  0  0  2         71.
203  C. ROCHA       2    1       17.076    214  1  0  2         71.
203  C. ROCHA       3    1       12.000    837  1  0  2         71.
203  C. ROCHA       4    1       12.848    222  1  0  2         71.
203  C. ROCHA       5    1       12.000    199  1  0  2         71.
204  JARAQUI        6    1       23.640   5647  0  0  2         63.
