& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
110 NPIRATINGA   13 21  0 0 F                               548.04
110 NPIRATINGA   14 21  0 0 F                               548.04
110 NPIRATINGA   15 21  0 0 F                               548.04
229 O.PINTADA     1 21  0 0 F                               112.47
182 PALMEIR_GO    1 21  0 0 F                               763.38
182 PALMEIR_GO    2 21  0 0 F                               763.38
 50 PIRAT.12 O    1 21  0 0 F                               470.34
 50 PIRAT.12 O    2 21  0 0 F                               470.34
230 PREDILECTA    1 21  0 0 F                               158.95
  9 CAMPOS        1 21  0 0 F                               978.10
  9 CAMPOS        2 21  0 0 F                               978.10
 62 SEROPEDICA    1 21  0 0 F                               410.96
 62 SEROPEDICA    2 21  0 0 F                               410.96
 62 SEROPEDICA    3 21  0 0 F                               410.96
 62 SEROPEDICA    4 21  0 0 F                               410.96
 62 SEROPEDICA    5 21  0 0 F                               410.96
 62 SEROPEDICA    6 21  0 0 F                               410.96
 62 SEROPEDICA    7 21  0 0 F                               410.96
 62 SEROPEDICA    8 21  0 0 F                               410.96
  4 ST.CRUZ 34    3 21  0 0 F                               310.41
  4 ST.CRUZ 34    4 21  0 0 F                               310.41
 86 SANTA CRUZ   11 21  0 0 F                               259.44
 86 SANTA CRUZ   21 21  0 0 F                               259.44
146 UTE STA VI    1 21  0 0 F                               121.49
194 TNORTE 2      1 21  0 0 F                               910.86
194 TNORTE 2      2 21  0 0 F                               910.86
194 TNORTE 2      3 21  0 0 F                               910.86
194 TNORTE 2      4 21  0 0 F                               910.86
 90 T.MACAE       1 21  0 0 F                               739.19
 90 T.MACAE       2 21  0 0 F                               739.19
 90 T.MACAE       3 21  0 0 F                               739.19
 90 T.MACAE       4 21  0 0 F                               739.19
 90 T.MACAE       5 21  0 0 F                               739.19
 90 T.MACAE       6 21  0 0 F                               739.19
 90 T.MACAE       7 21  0 0 F                               739.19
 90 T.MACAE       8 21  0 0 F                               739.19
 90 T.MACAE       9 21  0 0 F                               739.19
 90 T.MACAE      10 21  0 0 F                               739.19
 90 T.MACAE      11 21  0 0 F                               739.19
 90 T.MACAE      12 21  0 0 F                               739.19
 90 T.MACAE      13 21  0 0 F                               739.19
 90 T.MACAE      14 21  0 0 F                               739.19
 90 T.MACAE      15 21  0 0 F                               739.19
 90 T.MACAE      16 21  0 0 F                               739.19
 90 T.MACAE      17 21  0 0 F                               739.19
 90 T.MACAE      18 21  0 0 F                               739.19
 90 T.MACAE      19 21  0 0 F                               739.19
 90 T.MACAE      20 21  0 0 F                               739.19
 47 TERMORIO      1 21  0 0 F                               330.06
 47 TERMORIO      2 21  0 0 F                               330.06
 47 TERMORIO      3 21  0 0 F                               330.06
 47 TERMORIO      4 21  0 0 F                               330.06
 47 TERMORIO      5 21  0 0 F                               330.06
 47 TERMORIO      6 21  0 0 F                               330.06
 47 TERMORIO      7 21  0 0 F                               330.06
 47 TERMORIO      8 21  0 0 F                               330.06
 47 TERMORIO      9 21  0 0 F                               330.06
 47 TERMORIO     10 21  0 0 F                               330.06
 47 TERMORIO     11 21  0 0 F                               330.06
 47 TERMORIO     12 21  0 0 F                               330.06
 47 TERMORIO     13 21  0 0 F                               330.06
 47 TERMORIO     14 21  0 0 F                               330.06
 47 TERMORIO     15 21  0 0 F                               330.06
 47 TERMORIO     16 21  0 0 F                               330.06
 47 TERMORIO     17 21  0 0 F                               330.06
 47 TERMORIO     18 21  0 0 F                               330.06
 47 TERMORIO     19 21  0 0 F                               330.06
 47 TERMORIO     20 21  0 0 F                               330.06
 47 TERMORIO     21 21  0 0 F                               330.06
 47 TERMORIO     22 21  0 0 F                               330.06
 47 TERMORIO     23 21  0 0 F                               330.06
 47 TERMORIO     24 21  0 0 F                               330.06
 47 TERMORIO     25 21  0 0 F                               330.06
 47 TERMORIO     26 21  0 0 F                               330.06
 47 TERMORIO     27 21  0 0 F                               330.06
 47 TERMORIO     28 21  0 0 F                               330.06
 47 TERMORIO     29 21  0 0 F                               330.06
 47 TERMORIO     30 21  0 0 F                               330.06
 47 TERMORIO     31 21  0 0 F                               330.06
 68 T.LAGOAS      1 21  0 0 F                               262.77
 68 T.LAGOAS      2 21  0 0 F                               262.77
 68 T.LAGOAS      3 21  0 0 F                               262.77
 68 T.LAGOAS      4 21  0 0 F                               262.77
 68 T.LAGOAS      5 21  0 0 F                               262.77
 68 T.LAGOAS      6 21  0 0 F                               262.77
 68 T.LAGOAS      7 21  0 0 F                               262.77
 68 T.LAGOAS      8 21  0 0 F                               262.77
 68 T.LAGOAS      9 21  0 0 F                               262.77
 68 T.LAGOAS     10 21  0 0 F                               262.77
 68 T.LAGOAS     11 21  0 0 F                               262.77
 68 T.LAGOAS     12 21  0 0 F                               262.77
 68 T.LAGOAS     13 21  0 0 F                               262.77
 68 T.LAGOAS     14 21  0 0 F                               262.77
 68 T.LAGOAS     15 21  0 0 F                               262.77
